*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Fri Jul 24 17:14:08 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2030-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460413.500000000, A.D. 2024-Apr-13 00:00:00.0000, -1.378449813634877E+08, -5.915426156744092E+07,  3.730951340120286E+03,  1.127478227903578E+01, -2.749010009510658E+01,  9.024872683180973E-04,  5.003513192694704E+02,  1.500015518673373E+08,  4.798911803312435E-01,
2460414.500000000, A.D. 2024-Apr-14 00:00:00.0000, -1.368506506435066E+08, -6.152048680829081E+07,  3.819168686840683E+03,  1.174139373790647E+01, -2.728233005750007E+01,  1.141471366825186E-03,  5.004892312659740E+02,  1.500428968437568E+08,  4.772292442594503E-01,
2460415.500000000, A.D. 2024-Apr-15 00:00:00.0000, -1.358161971284408E+08, -6.386842622959092E+07,  3.928322518635541E+03,  1.220354052666852E+01, -2.706685162508426E+01,  1.384876439779248E-03,  5.006264281038099E+02,  1.500840274210014E+08,  4.749256607390051E-01,
2460416.500000000, A.D. 2024-Apr-16 00:00:00.0000, -1.347420089498982E+08, -6.619742231023830E+07,  4.058246728911996E+03,  1.266116994223887E+01, -2.684385639694037E+01,  1.620420699401492E-03,  5.007630100157617E+02,  1.501249736481038E+08,  4.729568273751656E-01,
2460417.500000000, A.D. 2024-Apr-17 00:00:00.0000, -1.336284782920645E+08, -6.850683292683858E+07,  4.207814880363643E+03,  1.311423941923174E+01, -2.661351024921930E+01,  1.838098160723334E-03,  5.008990687444459E+02,  1.501657630288084E+08,  4.712888543777331E-01,
2460418.500000000, A.D. 2024-Apr-18 00:00:00.0000, -1.324760008151393E+08, -7.079602941084461E+07,  4.375119161218405E+03,  1.356271045966522E+01, -2.637595981956122E+01,  2.029747437646279E-03,  5.010346856053291E+02,  1.502064199408788E+08,  4.698840044451494E-01,
2460419.500000000, A.D. 2024-Apr-19 00:00:00.0000, -1.312849754052622E+08, -7.306439513960168E+07,  4.557609593484551E+03,  1.400654685400149E+01, -2.613133808710609E+01,  2.188596283547284E-03,  5.011699308450422E+02,  1.502469654437252E+08,  4.687033914421859E-01,
2460420.500000000, A.D. 2024-Apr-20 00:00:00.0000, -1.300558039561785E+08, -7.531132452476898E+07,  4.752198465328664E+03,  1.444571544449377E+01, -2.587976788613182E+01,  2.308928239720842E-03,  5.013048633609811E+02,  1.502874171943427E+08,  4.677069732586785E-01,
2460421.500000000, A.D. 2024-Apr-21 00:00:00.0000, -1.287888910314390E+08, -7.753622220304912E+07,  4.955343673758209E+03,  1.488018789952003E+01, -2.562136308119344E+01,  2.385932787566603E-03,  5.014395301584365E+02,  1.503277892845628E+08,  4.668519057381985E-01,
2460422.500000000, A.D. 2024-Apr-22 00:00:00.0000, -1.274846433739334E+08, -7.973850223471394E+07,  5.163127464815974E+03,  1.530994230112547E+01, -2.535622764186948E+01,  2.415746589216283E-03,  5.015739652110252E+02,  1.503680918994197E+08,  4.660901906658141E-01,
2460423.500000000, A.D. 2024-Apr-23 00:00:00.0000, -1.261434693189108E+08, -8.191758715029103E+07,  5.371346089594066E+03,  1.573496367271800E+01, -2.508445316405958E+01,  2.395657863836220E-03,  5.017081876374810E+02,  1.504083307705656E+08,  4.653664023121348E-01,
2460424.500000000, A.D. 2024-Apr-24 00:00:00.0000, -1.247657782280019E+08, -8.407290674247341E+07,  5.575622294928879E+03,  1.615524290420933E+01, -2.480611558805110E+01,  2.324419801954747E-03,  5.018421993125485E+02,  1.504485064600348E+08,  4.646161246526513E-01,
2460425.500000000, A.D. 2024-Apr-25 00:00:00.0000, -1.233519800930147E+08, -8.620389657019541E+07,  5.771547066822648E+03,  1.657077390036427E+01, -2.452127195884198E+01,  2.202601594101239E-03,  5.019759821849367E+02,  1.504886135561864E+08,  4.637655334131119E-01,
2460426.500000000, A.D. 2024-Apr-26 00:00:00.0000, -1.219024854566760E+08, -8.830999621339682E+07,  5.954850608561188E+03,  1.698154915953803E+01, -2.422995800936565E+01,  2.032902363559685E-03,  5.021094956637416E+02,  1.505286398901734E+08,  4.627322930831053E-01,
2460427.500000000, A.D. 2024-Apr-27 00:00:00.0000, -1.204177057657562E+08, -9.039064737492749E+07,  6.121596602000296E+03,  1.738755428470165E+01, -2.393218709879027E+01,  1.820368492625235E-03,  5.022426744422054E+02,  1.505685658835225E+08,  4.614276549165734E-01,
2460428.500000000, A.D. 2024-Apr-28 00:00:00.0000, -1.188980542231675E+08, -9.244529195673847E+07,  6.268389895051718E+03,  1.778876201226917E+01, -2.362795067755871E+01,  1.572485075914898E-03,  5.023754270631059E+02,  1.506083641180482E+08,  4.597594475643229E-01,
2460429.500000000, A.D. 2024-Apr-29 00:00:00.0000, -1.173439471611308E+08, -9.447337023822281E+07,  6.392586638465524E+03,  1.818512616118622E+01, -2.331722015218552E+01,  1.299143344425602E-03,  5.025076354370866E+02,  1.506479991914521E+08,  4.576356650054769E-01,
2460430.500000000, A.D. 2024-Apr-30 00:00:00.0000, -1.157558059376190E+08, -9.647431926965176E+07,  6.492496767930686E+03,  1.857657554798747E+01, -2.299994998996098E+01,  1.012497525543665E-03,  5.026391554724260E+02,  1.506874279061227E+08,  4.549686189846635E-01,
2460431.500000000, A.D. 2024-May-01 00:00:00.0000, -1.141340593681229E+08, -9.844757159206642E+07,  6.567569143317640E+03,  1.896300763454087E+01, -2.267608224990550E+01,  7.267007280038484E-04,  5.027698190237917E+02,  1.507265998533577E+08,  4.516800379309087E-01,
2460432.500000000, A.D. 2024-May-02 00:00:00.0000, -1.124791467232912E+08, -1.003925544373185E+08,  6.618546401634812E+03,  1.934428181002712E+01, -2.234555335977662E+01,  4.574503265342145E-04,  5.028994375294769E+02,  1.507654585037793E+08,  4.477078094291040E-01,
2460433.500000000, A.D. 2024-May-03 00:00:00.0000, -1.107915213014392E+08, -1.023086896591792E+08,  6.647567537002265E+03,  1.972021303076523E+01, -2.200830450958846E+01,  2.212054213970305E-04,  5.030278079015977E+02,  1.508039429731718E+08,  4.430149111659355E-01,
2460434.500000000, A.D. 2024-May-04 00:00:00.0000, -1.090716544617193E+08, -1.041953947652703E+08,  6.658182895056903E+03,  2.009056802753960E+01, -2.166429685863847E+01,  3.391966234200794E-05,  5.031547212726850E+02,  1.508419906446431E+08,  4.376000979708844E-01,
2460435.500000000, A.D. 2024-May-05 00:00:00.0000, -1.073200397434126E+08, -1.060520854663754E+08,  6.655236125200987E+03,  2.045506780719406E+01, -2.131353116707229E+01, -9.076215947612098E-05,  5.032799748275255E+02,  1.508795407157220E+08,  4.315080625607571E-01,
2460436.500000000, A.D. 2024-May-06 00:00:00.0000, -1.055371963517284E+08, -1.078781800006293E+08,  6.644573745958507E+03,  2.081340034411365E+01, -2.095606836456305E+01, -1.436250177420106E-04,  5.034033859901033E+02,  1.509165384514958E+08,  4.248347860181756E-01,
2460437.500000000, A.D. 2024-May-07 00:00:00.0000, -1.037236710455282E+08, -1.096731050402550E+08,  6.632577152431011E+03,  2.116524469338954E+01, -2.059204431045680E+01, -1.217529662378425E-04,  5.035248068693681E+02,  1.509529395153431E+08,  4.177232975653336E-01,
2460438.500000000, A.D. 2024-May-08 00:00:00.0000, -1.018800375760843E+08, -1.114363023487692E+08,  6.625571212962270E+03,  2.151030237121812E+01, -2.022167136633671E+01, -2.939676284352544E-05,  5.036441357855771E+02,  1.509887134244439E+08,  4.103476937045532E-01,
2460439.500000000, A.D. 2024-May-09 00:00:00.0000, -1.000068934234605E+08, -1.131672348613059E+08,  6.629221336528659E+03,  2.184832675132841E+01, -1.984522349679164E+01,  1.226657171473633E-04,  5.037613228114840E+02,  1.510238452109863E+08,  4.028885912927040E-01,
2460440.500000000, A.D. 2024-May-10 00:00:00.0000, -9.810485444419029E+07, -1.148653908845702E+08,  6.648048885941505E+03,  2.217914067231855E+01, -1.946300890923088E+01,  3.191482456719186E-04,  5.038763679203565E+02,  1.510583348669560E+08,  3.955078742790225E-01,
2460441.500000000, A.D. 2024-May-11 00:00:00.0000, -9.617454869919311E+07, -1.165302857305094E+08,  6.685155274271965E+03,  2.250263767768372E+01, -1.907533978546276E+01,  5.429136408006130E-04,  5.039893127771311E+02,  1.510921948831869E+08,  3.883309530890261E-01,
2460442.500000000, A.D. 2024-May-12 00:00:00.0000, -9.421661080369200E+07, -1.181614609636001E+08,  6.742170015074313E+03,  2.281876967513679E+01, -1.868250857620039E+01,  7.773653572256123E-04,  5.041002290487689E+02,  1.511254467448934E+08,  3.814405370513868E-01,
2460443.500000000, A.D. 2024-May-13 00:00:00.0000, -9.223167767309256E+07, -1.197584820731025E+08,  6.819371136724949E+03,  2.312752829088603E+01, -1.828477552683452E+01,  1.007990142801951E-03,  5.042092064632044E+02,  1.511581173518335E+08,  3.748805244957407E-01,
2460444.500000000, A.D. 2024-May-14 00:00:00.0000, -9.022038588781440E+07, -1.213209355395642E+08,  6.915897220477462E+03,  2.342892701220261E+01, -1.788236665218253E+01,  1.222955977022266E-03,  5.043163429182392E+02,  1.511902360530298E+08,  3.686655027393372E-01,
2460445.500000000, A.D. 2024-May-15 00:00:00.0000, -8.818337040722354E+07, -1.228484260446720E+08,  7.029978363126516E+03,  2.372298820740589E+01, -1.747547835352001E+01,  1.413007463911597E-03,  5.044217375720774E+02,  1.512218325753641E+08,  3.627912904300456E-01,
2460446.500000000, A.D. 2024-May-16 00:00:00.0000, -8.612126415163520E+07, -1.243405742161587E+08,  7.159140121236444E+03,  2.400973596546069E+01, -1.706428457849702E+01,  1.571000011289847E-03,  5.045254867466307E+02,  1.512529357954188E+08,  3.572435850494860E-01,
2460447.500000000, A.D. 2024-May-17 00:00:00.0000, -8.403469798266047E+07, -1.257970149898590E+08,  7.300362189300358E+03,  2.428919378814433E+01, -1.664894357491460E+01,  1.691356531039467E-03,  5.046276818913333E+02,  1.512835731290449E+08,  3.520035353205129E-01,
2460448.500000000, A.D. 2024-May-18 00:00:00.0000, -8.192430073178585E+07, -1.272173964759768E+08,  7.450193614929914E+03,  2.456138549807069E+01, -1.622960263740184E+01,  1.769626339378050E-03,  5.047284086970182E+02,  1.513137702657076E+08,  3.470502025591369E-01,
2460449.500000000, A.D. 2024-May-19 00:00:00.0000, -7.979069907052615E+07, -1.286013791239102E+08,  7.604837871909142E+03,  2.482633774639662E+01, -1.580640022688514E+01,  1.802238220673047E-03,  5.048277465259573E+02,  1.513435509976177E+08,  3.423603938200451E-01,
2460450.500000000, A.D. 2024-May-20 00:00:00.0000, -7.763451714564328E+07, -1.299486349539237E+08,  7.760226381562650E+03,  2.508408273063869E+01, -1.537946542667956E+01,  1.786482245048404E-03,  5.049257674920592E+02,  1.513729369439809E+08,  3.379065147292828E-01,
2460451.500000000, A.D. 2024-May-21 00:00:00.0000, -7.545637601372492E+07, -1.312588466376387E+08,  7.912100346125662E+03,  2.533465993837276E+01, -1.494891506973032E+01,  1.720717035630592E-03,  5.050225347218395E+02,  1.514019470296506E+08,  3.336531573910502E-01,
2460452.500000000, A.D. 2024-May-22 00:00:00.0000, -7.325689300420476E+07, -1.325317062525990E+08,  8.056119014926255E+03,  2.557811590872021E+01, -1.451484920929248E+01,  1.604765075619241E-03,  5.051180995464962E+02,  1.514305966433327E+08,  3.295532433130056E-01,
2460453.500000000, A.D. 2024-May-23 00:00:00.0000, -7.103668121693499E+07, -1.337669136103462E+08,  8.188007626526058E+03,  2.581450126279936E+01, -1.407734598288901E+01,  1.440419560357675E-03,  5.052124976324513E+02,  1.514588964775518E+08,  3.255446851740361E-01,
2460454.500000000, A.D. 2024-May-24 00:00:00.0000, -6.879634940662767E+07, -1.349641741638554E+08,  8.303749875232577E+03,  2.604386472419572E+01, -1.363645726414605E+01,  1.231945769472276E-03,  5.053057443498635E+02,  1.514868511401652E+08,  3.215486068567396E-01,
2460455.500000000, A.D. 2024-May-25 00:00:00.0000, -6.653650250152165E+07, -1.361231966283100E+08,  8.399818344473839E+03,  2.626624455505518E+01, -1.319220661775547E+01,  9.864342396008752E-04,  5.053978299640619E+02,  1.515144577127922E+08,  3.174700148025437E-01,
2460456.500000000, A.D. 2024-May-26 00:00:00.0000, -6.425774293284438E+07, -1.372436905706348E+08,  8.473424129143357E+03,  2.648165860843216E+01, -1.274459077341301E+01,  7.138728825069052E-04,  5.054887154336250E+02,  1.515417044911090E+08,  3.132013558117016E-01,
2460457.500000000, A.D. 2024-May-27 00:00:00.0000, -6.196067282224587E+07, -1.383253642987510E+08,  8.522757445156574E+03,  2.669009472022195E+01, -1.229358509013577E+01,  4.268597207595093E-04,  5.055783296288094E+02,  1.515685701509550E+08,  3.086287161496096E-01,
2460458.500000000, A.D. 2024-May-28 00:00:00.0000, -5.964589692186128E+07, -1.393679233817973E+08,  8.547187751010060E+03,  2.689150314555567E+01, -1.183915254941627E+01,  1.399607105634360E-04,  5.056665686182434E+02,  1.515950235344889E+08,  3.036397953032562E-01,
2460459.500000000, A.D. 2024-May-29 00:00:00.0000, -5.731402607572591E+07, -1.403710700597913E+08,  8.547395661868155E+03,  2.708579217875446E+01, -1.138125513069319E+01, -1.312100862991272E-04,  5.057532973746509E+02,  1.516210241615515E+08,  2.981325395507013E-01,
2460460.500000000, A.D. 2024-May-30 00:00:00.0000, -5.496568090604365E+07, -1.413345036924672E+08,  8.525417193897069E+03,  2.727282733845946E+01, -1.091986629992331E+01, -3.710832218346560E-04,  5.058383539518235E+02,  1.516465234818912E+08,  2.920235480243035E-01,
2460461.500000000, A.D. 2024-May-31 00:00:00.0000, -5.260149541800933E+07, -1.422579223007050E+08,  8.484589272499084E+03,  2.745243404877202E+01, -1.045498370025963E+01, -5.653160975258587E-04,  5.059215559958940E+02,  1.516714668271937E+08,  2.852558306817600E-01,
2460462.500000000, A.D. 2024-Jun-01 00:00:00.0000, -5.022212022184425E+07, -1.431410251932342E+08,  8.429391052618623E+03,  2.762440386149798E+01, -9.986641501809657E+00, -7.020158691921630E-04,  5.060027093802485E+02,  1.516957959997644E+08,  2.778057547481654E-01,
2460463.500000000, A.D. 2024-Jun-02 00:00:00.0000, -4.782822504817598E+07, -1.439835166224987E+08,  8.365179581761360E+03,  2.778850470236988E+01, -9.514921703585163E+00, -7.729493588164438E-04,  5.060816186778922E+02,  1.517194524120640E+08,  2.696887149031885E-01,
2460464.500000000, A.D. 2024-Jun-03 00:00:00.0000, -4.542050018207550E+07, -1.447851103194199E+08,  8.297825646072626E+03,  2.794449571007391E+01, -9.039962819374296E+00, -7.746135088742001E-04,  5.061580989431225E+02,  1.517423806187659E+08,  2.609622638715645E-01,
2460465.500000000, A.D. 2024-Jun-04 00:00:00.0000, -4.299965642401558E+07, -1.455455345741587E+08,  8.233271313101053E+03,  2.809214628840133E+01, -8.561963338394456E+00, -7.089302104956730E-04,  5.062319877960582E+02,  1.517645319396063E+08,  2.517247353611975E-01,
2460466.500000000, A.D. 2024-Jun-05 00:00:00.0000, -4.056642330079360E+07, -1.462645372878727E+08,  8.177054198756814E+03,  2.823125696758061E+01, -8.081177213543222E+00, -5.832764463953310E-04,  5.063031562418055E+02,  1.517858677028889E+08,  2.421076560453987E-01,
2460467.500000000, A.D. 2024-Jun-06 00:00:00.0000, -3.812154555208427E+07, -1.469418902411579E+08,  8.133865303829312E+03,  2.836167760309327E+01, -7.597900299300909E+00, -4.096648529086089E-04,  5.063715163798461E+02,  1.518063615567013E+08,  2.322619649767354E-01,
2460468.500000000, A.D. 2024-Jun-07 00:00:00.0000, -3.566577834086486E+07, -1.475773918629298E+08,  8.107212492592633E+03,  2.848331799649720E+01, -7.112449838381512E+00, -2.031588880324620E-04,  5.064370245316688E+02,  1.518260004065553E+08,  2.223406339584641E-01,
2460469.500000000, A.D. 2024-Jun-08 00:00:00.0000, -3.319988198746414E+07, -1.481708681012880E+08,  8.099240976206958E+03,  2.859614812385332E+01, -6.625142024687307E+00,  2.009396789715012E-05,  5.064996793659940E+02,  1.518447838533432E+08,  2.124821243657357E-01,
2460470.500000000, A.D. 2024-Jun-09 00:00:00.0000, -3.072461711404425E+07, -1.487221714832543E+08,  8.110721387647092E+03,  2.870018886809677E+01, -6.136273377385113E+00,  2.446899141261838E-04,  5.065595159008449E+02,  1.518627223952044E+08,  2.027988760206257E-01,
2460471.500000000, A.D. 2024-Jun-10 00:00:00.0000, -2.824074086223022E+07, -1.492311788769780E+08,  8.141174045898020E+03,  2.879549726579053E+01, -5.646109698243524E+00,  4.572446813608799E-04,  5.066165971877994E+02,  1.518798349345263E+08,  1.933728318215488E-01,
2460472.500000000, A.D. 2024-Jun-11 00:00:00.0000, -2.574900444350710E+07, -1.496977886584208E+08,  8.189073230840266E+03,  2.888215117317880E+01, -5.154883163454968E+00,  6.469686231085348E-04,  5.066710056657014E+02,  1.518961461858526E+08,  1.842573196645665E-01,
2460473.500000000, A.D. 2024-Jun-12 00:00:00.0000, -2.325015189987363E+07, -1.501219179109939E+08,  8.252073893018067E+03,  2.896023702804758E+01, -4.662795523348822E+00,  8.056431257044139E-04,  5.067228356953225E+02,  1.519116844378308E+08,  1.754829036380456E-01,
2460474.500000000, A.D. 2024-Jun-13 00:00:00.0000, -2.074491972355585E+07, -1.505035000566926E+08,  8.327218668080866E+03,  2.902984229971753E+01, -4.170024384427758E+00,  9.272306697976074E-04,  5.067721880249577E+02,  1.519264798940402E+08,  1.670645224055794E-01,
2460475.500000000, A.D. 2024-Jun-14 00:00:00.0000, -1.823403692755019E+07, -1.508424830629262E+08,  8.411104173973203E+03,  2.909105247421638E+01, -3.676729871242589E+00,  1.007358357106858E-03,  5.068191662434249E+02,  1.519405636096270E+08,  1.590078788227445E-01,
2460476.500000000, A.D. 2024-Jun-15 00:00:00.0000, -1.571822521852949E+07, -1.511388281725790E+08,  8.500004011742771E+03,  2.914395147812774E+01, -3.183059851106264E+00,  1.042856383699942E-03,  5.068638748187104E+02,  1.519539669033054E+08,  1.513139284293376E-01,
2460477.500000000, A.D. 2024-Jun-16 00:00:00.0000, -1.319819903425781E+07, -1.513925089860717E+08,  8.589958537250757E+03,  2.918862415810086E+01, -2.689152753593827E+00,  1.031464136091009E-03,  5.069064180940736E+02,  1.519667210563980E+08,  1.439809975943741E-01,
2460478.500000000, A.D. 2024-Jun-17 00:00:00.0000, -1.067466532730051E+07, -1.516035106679572E+08,  8.676848785869777E+03,  2.922515945305321E+01, -2.195137607180669E+00,  9.717638938553375E-04,  5.069468995404092E+02,  1.519788570886983E+08,  1.370044503572567E-01,
2460479.500000000, A.D. 2024-Jun-18 00:00:00.0000, -8.148323091920436E+06, -1.517718290358075E+08,  8.756475463874638E+03,  2.925365294944037E+01, -1.701131309881552E+00,  8.633656902353737E-04,  5.069854205726301E+02,  1.519904054036325E+08,  1.303740324086125E-01,
2460480.500000000, A.D. 2024-Jun-19 00:00:00.0000, -5.619862744151250E+06, -1.518974693065353E+08,  8.824664522938430E+03,  2.927420750368977E+01, -1.207233534192714E+00,  7.073326064264140E-04,  5.070220783034931E+02,  1.520013951148727E+08,  1.240692351477406E-01,
2460481.500000000, A.D. 2024-Jun-20 00:00:00.0000, -3.089965578452515E+06, -1.519804443318411E+08,  8.877417955078185E+03,  2.928693064524227E+01, -7.135202109901678E-01,  5.067870899765348E-04,  5.070569617560064E+02,  1.520118529108452E+08,  1.180533969492222E-01,
2460482.500000000, A.D. 2024-Jun-21 00:00:00.0000, -5.593036252318739E+05, -1.520207722670742E+08,  8.911120406635106E+03,  2.929192778320042E+01, -2.200372777180082E-01,  2.675683139036766E-04,  5.070901463408779E+02,  1.520218013991115E+08,  1.122678307605902E-01,
2460483.500000000, A.D. 2024-Jun-22 00:00:00.0000,  1.971459714736953E+06, -1.520184737961338E+08,  8.922797530807555E+03,  2.928929110487368E+01,  2.732029035700624E-01, -1.267854225731058E-06,  5.071216868669464E+02,  1.520312570109482E+08,  1.066278695346737E-01,
2460484.500000000, A.D. 2024-Jun-23 00:00:00.0000,  4.501667933742528E+06, -1.519735692574850E+08,  8.910401640541852E+03,  2.927908553892879E+01,  7.662198529100376E-01, -2.873585517597643E-04,  5.071516099455906E+02,  1.520402277242458E+08,  1.010229482462636E-01,
2460485.500000000, A.D. 2024-Jun-24 00:00:00.0000,  7.030668445645963E+06, -1.518860762127445E+08,  8.873079626165330E+03,  2.926133483155723E+01,  1.259056273447988E+00, -5.755587594299949E-04,  5.071799071960818E+02,  1.520487110265252E+08,  9.532222383094202E-02,
2460486.500000000, A.D. 2024-Jun-25 00:00:00.0000,  9.557808559864935E+06, -1.517560080670822E+08,  8.811366616047919E+03,  2.923601172663232E+01,  1.751762668853721E+00, -8.491239454946342E-04,  5.072065308825977E+02,  1.520566926069469E+08,  8.938564765531314E-02,
2460487.500000000, A.D. 2024-Jun-26 00:00:00.0000,  1.208243091055951E+07, -1.515833742147368E+08,  8.727254905790091E+03,  2.920303557849892E+01,  2.244378062631206E+00, -1.091365844138714E-03,  5.072313933013902E+02,  1.520641461725885E+08,  8.307842974165712E-02,
2460488.500000000, A.D. 2024-Jun-27 00:00:00.0000,  1.460386904960461E+07, -1.513681818652034E+08,  8.624111967563629E+03,  2.916227847529295E+01,  2.736911123159565E+00, -1.287423601345261E-03,  5.072543704295495E+02,  1.520710345423171E+08,  7.628556177049405E-02,
2460489.500000000, A.D. 2024-Jun-28 00:00:00.0000,  1.712144388668609E+07, -1.511104393349788E+08,  8.506454281441867E+03,  2.911357827325682E+01,  3.229325644386438E+00, -1.425775449478195E-03,  5.072753093795481E+02,  1.520773118816052E+08,  6.892328388292600E-02,
2460490.500000000, A.D. 2024-Jun-29 00:00:00.0000,  1.963446144012760E+07, -1.508101603232131E+08,  8.379611047469079E+03,  2.905675532339128E+01,  3.721532440470492E+00, -1.499252320341871E-03,  5.072940385001227E+02,  1.520829267306984E+08,  6.094586429295042E-02,
2460491.500000000, A.D. 2024-Jun-30 00:00:00.0000,  2.214221207540466E+07, -1.504673686068027E+08,  8.249324302710593E+03,  2.899162973644350E+01,  4.213387595131865E+00, -1.505501024259281E-03,  5.073103787480923E+02,  1.520878254138015E+08,  5.234776179405647E-02,
2460492.500000000, A.D. 2024-Jul-01 00:00:00.0000,  2.464397118193815E+07, -1.500821026552789E+08,  8.121330437697470E+03,  2.891803718962324E+01,  4.704695832860361E+00, -1.446968201487930E-03,  5.073241551361189E+02,  1.520919554710304E+08,  4.316218052717764E-02,
